31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,53,64,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,53,64,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,53,67,77,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,56,63,64,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,53,67,77,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,56,63,67,77,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,56,63,67,68,68,68,68,68,31,31,31,31,68,68,77,65,65,65,65,65
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,56,57,57,57,57,57,57,57,57,57,57,57,63,67,68,68,68,68,68
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,56,57,57,57,57,57,57
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,53,54,55,31,31,31,31,31,31,31,31,31,31
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,53,54,55,31,31,31,31,31,31,31,31,31,31
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,53,54,55,31,31,31,31,31,31,31,31,31,31
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,53,54,55,31,31,31,31,31,31,31,31,31,31
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,53,54,55,31,31,31,31,31,31,31,31,31,31
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,53,54,55,31,31,31,31,31,31,31,31,31,31
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,53,54,55,31,31,31,31,31,31,31,31,31,31
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,53,54,55,31,31,31,31,31,31,31,31,31,31
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,53,54,55,31,31,31,31,31,31,31,31,31,31
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,53,54,70,48,48,48,48,48,48,48,48,48,48
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,53,54,54,54,54,54,54,54,54,54,54,54,54
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,56,57,57,57,57,57,57,57,57,57,57,57,57
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
